,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration
1739,2014-10-06 00:00:00+00:00,34.15,24.6,28.868746,39.527412,29.14373,33.454395,0,0,43028.62
1740,2014-10-07 00:00:00+00:00,30.9,24.55,27.612501,36.579475,28.317043,32.343765,0,0,42985.63
1741,2014-10-08 00:00:00+00:00,31.55,24.65,27.991661,37.42238,28.420448,32.775803,0,0,42942.855
1742,2014-10-09 00:00:00+00:00,31.9,25.45,28.366663,37.113106,30.279667,33.567303,0,0,42900.332
1743,2014-10-10 00:00:00+00:00,32.9,25.6,29.416666,37.324135,30.692554,33.537125,0,0,42858.09
1744,2014-10-11 00:00:00+00:00,33.9,27.1,30.672915,37.50792,30.317093,33.69528,0,0,42816.16
1745,2014-10-12 00:00:00+00:00,34.4,26.55,30.614584,37.702698,29.610844,33.33115,0,0,42774.52
1746,2014-10-13 00:00:00+00:00,35.95,26.05,30.229166,39.591843,29.061089,33.583317,0,0,42732.844
1747,2014-10-14 00:00:00+00:00,34.0,26.5,29.64583,38.835712,30.683132,34.03107,0,0,42691.1
1748,2014-10-15 00:00:00+00:00,31.1,24.9,27.762499,35.890137,29.592834,32.103428,0,0,42649.344
1749,2014-10-16 00:00:00+00:00,30.65,25.05,27.458336,35.092686,29.187782,31.865454,0,0,42607.586
1750,2014-10-17 00:00:00+00:00,28.65,24.45,26.041666,33.272186,28.762508,30.648773,0,0,42565.867
1751,2014-10-18 00:00:00+00:00,27.15,24.4,25.95209,31.64061,28.85316,30.415344,0,0,42524.227
1752,2014-10-19 00:00:00+00:00,25.95,24.35,25.154167,31.429108,28.71024,29.830008,0,0,42482.695
1753,2014-10-20 00:00:00+00:00,27.05,24.55,25.495832,32.054337,29.334385,30.424704,0,0,42441.305
1754,2014-10-21 00:00:00+00:00,28.8,24.6,26.202085,33.642384,29.357124,30.987078,0,0,42400.098
1755,2014-10-22 00:00:00+00:00,29.0,24.7,26.574997,33.501774,29.168697,30.838991,0,0,42359.098
1756,2014-10-23 00:00:00+00:00,27.45,24.15,25.552084,31.666027,28.965485,30.251158,0,0,42318.35
1757,2014-10-24 00:00:00+00:00,28.95,24.2,26.033333,34.611683,29.264091,30.985464,0,0,42277.887
1758,2014-10-25 00:00:00+00:00,29.35,24.1,26.347921,35.692642,29.21965,31.288689,0,0,42237.742
1759,2014-10-26 00:00:00+00:00,28.6,24.1,26.129166,35.01708,29.149391,31.007753,0,0,42197.96
1760,2014-10-27 00:00:00+00:00,29.55,24.05,25.991663,36.084507,28.046516,31.01362,0,0,42158.57
1761,2014-10-28 00:00:00+00:00,29.25,24.15,26.979166,33.717342,28.084644,30.988256,0,0,42119.617
1762,2014-10-29 00:00:00+00:00,28.75,25.05,26.637497,31.402431,28.133602,29.459854,0,0,42081.137
1763,2014-10-30 00:00:00+00:00,29.65,24.35,26.699999,31.633183,26.981754,28.987616,0,0,42043.168
1764,2014-10-31 00:00:00+00:00,27.65,21.5,25.035416,30.194252,21.511282,26.850538,0,0,42005.75
1765,2014-11-01 00:00:00+00:00,27.05,21.5,24.737505,30.023342,21.636477,27.914927,0,0,41968.863
1766,2014-11-02 00:00:00+00:00,27.2,24.1,25.552086,30.93406,27.760605,29.275917,0,0,41932.164
1767,2014-11-03 00:00:00+00:00,28.45,24.3,26.39583,31.805668,28.05952,29.888634,0,0,41895.63
1768,2014-11-04 00:00:00+00:00,29.7,22.85,25.97917,32.86559,26.19204,29.69635,0,0,41859.293
1769,2014-11-05 00:00:00+00:00,30.25,21.8,25.672915,32.138966,23.230074,28.273117,0,0,41823.195
1770,2014-11-06 00:00:00+00:00,31.15,21.3,26.016665,33.60783,22.74602,28.127874,0,0,41787.37
1771,2014-11-07 00:00:00+00:00,30.8,21.35,26.264585,33.821995,22.802292,28.916702,0,0,41751.863
1772,2014-11-08 00:00:00+00:00,30.1,23.3,26.329165,33.237247,26.938988,29.55572,0,0,41716.715
1773,2014-11-09 00:00:00+00:00,30.05,23.65,25.866674,34.074112,27.026484,29.330475,0,0,41681.953
1774,2014-11-10 00:00:00+00:00,29.45,22.95,26.225006,34.218227,26.570757,30.482635,0,0,41647.63
1775,2014-11-11 00:00:00+00:00,29.65,23.8,26.693748,34.076477,28.657375,30.896322,0,0,41613.78
1776,2014-11-12 00:00:00+00:00,25.5,23.9,24.741667,28.947151,26.988329,27.908127,0,0,41580.445
1777,2014-11-13 00:00:00+00:00,26.15,24.15,25.047915,29.912647,27.09254,28.844465,0,0,41547.668
1778,2014-11-14 00:00:00+00:00,28.1,24.1,25.689589,33.104057,28.371475,30.286814,0,0,41515.49
1779,2014-11-15 00:00:00+00:00,28.65,24.05,25.881247,34.186596,27.035587,29.802004,0,0,41483.953
1780,2014-11-16 00:00:00+00:00,28.25,23.6,25.731247,31.778908,26.801622,28.916513,0,0,41453.105
1781,2014-11-17 00:00:00+00:00,28.5,23.75,25.914583,31.71761,27.09301,28.618338,0,0,41422.984
1782,2014-11-18 00:00:00+00:00,28.7,24.4,26.443748,31.614853,26.955826,29.096472,0,0,41393.64
1783,2014-11-19 00:00:00+00:00,28.85,23.8,26.143745,32.118847,26.961235,28.781618,0,0,41365.117
1784,2014-11-20 00:00:00+00:00,28.65,23.45,25.858332,31.221928,25.992025,28.21469,0,0,41337.457
1785,2014-11-21 00:00:00+00:00,28.75,23.0,25.870832,31.745506,25.764402,28.784658,0,0,41310.652
1786,2014-11-22 00:00:00+00:00,27.75,22.9,25.297918,30.921253,26.10458,28.326735,0,0,41284.406
1787,2014-11-23 00:00:00+00:00,28.5,23.1,25.516665,31.428612,26.082996,27.96818,0,0,41258.688
1788,2014-11-24 00:00:00+00:00,28.2,23.6,25.512499,29.950829,25.059185,27.125137,0,0,41233.54
1789,2014-11-25 00:00:00+00:00,27.75,23.55,25.416664,28.145138,24.751677,26.066244,0,0,41208.984
1790,2014-11-26 00:00:00+00:00,27.6,23.45,25.295835,27.434126,24.51722,25.842905,0,0,41185.06
1791,2014-11-27 00:00:00+00:00,27.7,24.0,25.556252,28.133755,24.534044,26.403778,0,0,41161.793
1792,2014-11-28 00:00:00+00:00,27.65,23.7,25.620832,27.930584,25.475277,26.434828,0,0,41139.223
1793,2014-11-29 00:00:00+00:00,26.65,24.55,25.660416,27.396696,25.446487,26.50976,0,0,41117.375
1794,2014-11-30 00:00:00+00:00,27.7,24.85,25.977083,27.974007,25.535114,26.610853,0,0,41096.28
1795,2014-12-01 00:00:00+00:00,28.3,22.9,25.839584,28.554585,24.981659,26.880484,0,0,41075.98
1796,2014-12-02 00:00:00+00:00,28.1,19.75,24.34375,30.275372,21.847702,26.104677,0,0,41056.508
1797,2014-12-03 00:00:00+00:00,27.75,19.25,23.720835,30.242268,21.071163,25.587585,0,0,41037.89
1798,2014-12-04 00:00:00+00:00,27.8,19.8,23.6875,30.106739,21.940218,25.622332,0,0,41020.16
1799,2014-12-05 00:00:00+00:00,27.35,19.25,24.041666,29.22778,21.428743,25.347364,0,0,41003.36
1800,2014-12-06 00:00:00+00:00,27.6,22.65,24.91667,28.76506,24.028147,26.482603,0,0,40987.51
1801,2014-12-07 00:00:00+00:00,27.95,22.15,25.420832,30.08612,25.19331,28.005178,0,0,40972.66
1802,2014-12-08 00:00:00+00:00,28.5,23.5,25.637503,31.006218,27.084183,28.706161,0,0,40958.83
1803,2014-12-09 00:00:00+00:00,27.65,23.55,25.622917,31.3017,27.741264,29.48931,0,0,40946.055
1804,2014-12-10 00:00:00+00:00,27.15,23.5,24.88958,31.141087,27.80793,29.052973,0,0,40934.375
1805,2014-12-11 00:00:00+00:00,28.0,23.3,25.402082,32.492958,27.681244,29.594294,0,0,40923.785
1806,2014-12-12 00:00:00+00:00,27.65,23.75,25.429167,31.686058,26.809174,28.552275,0,0,40914.16
1807,2014-12-13 00:00:00+00:00,26.85,23.75,24.94792,29.238384,26.910719,28.069742,0,0,40905.473
1808,2014-12-14 00:00:00+00:00,28.35,23.0,25.510416,31.398083,26.093412,28.301916,0,0,40897.734
1809,2014-12-15 00:00:00+00:00,27.65,22.55,25.291666,30.912823,25.591518,28.46659,0,0,40890.94
1810,2014-12-16 00:00:00+00:00,27.25,23.45,25.427084,30.80149,26.750809,28.414099,0,0,40885.105
1811,2014-12-17 00:00:00+00:00,28.05,24.85,26.12292,29.309055,26.878313,27.688768,0,0,40880.227
1812,2014-12-18 00:00:00+00:00,27.95,24.75,26.020834,29.351795,25.84337,27.121292,0,0,40876.312
1813,2014-12-19 00:00:00+00:00,27.35,23.4,25.206251,27.904839,23.90794,25.540314,0,0,40873.363
1814,2014-12-20 00:00:00+00:00,26.65,22.85,24.502083,26.700148,23.501076,24.775003,0,0,40871.387
1815,2014-12-21 00:00:00+00:00,26.85,22.8,24.552084,27.519026,23.418114,25.146774,0,0,40870.38
1816,2014-12-22 00:00:00+00:00,26.95,22.15,24.483335,27.579689,24.298006,25.377737,0,0,40870.355
1817,2014-12-23 00:00:00+00:00,27.45,22.0,24.810417,28.154644,24.311134,26.3517,0,0,40871.31
1818,2014-12-24 00:00:00+00:00,27.65,22.2,24.791664,28.813583,23.897741,26.05792,0,0,40873.24
1819,2014-12-25 00:00:00+00:00,27.35,21.95,24.277079,28.368149,22.971687,24.668432,0,0,40876.156
1820,2014-12-26 00:00:00+00:00,26.75,21.6,24.222918,26.052353,22.57217,24.40071,0,0,40880.05
1821,2014-12-27 00:00:00+00:00,26.7,21.8,24.983335,26.441225,22.802784,24.996061,0,0,40884.938
1822,2014-12-28 00:00:00+00:00,26.65,23.3,24.483335,27.209612,24.65027,25.806992,0,0,40890.812
1823,2014-12-29 00:00:00+00:00,24.05,21.85,22.86458,26.616987,21.941011,24.026575,0,0,40897.67
1824,2014-12-30 00:00:00+00:00,25.7,22.05,23.843752,27.263903,23.224504,25.390684,0,0,40905.516
1825,2014-12-31 00:00:00+00:00,28.1,22.55,24.989584,30.186813,26.36349,27.874716,0,0,40914.375
1826,2015-01-01 00:00:00+00:00,28.55,22.05,25.30208,33.8638,26.084944,29.718615,0,0,40924.33
1827,2015-01-02 00:00:00+00:00,28.5,23.3,25.547915,33.843033,26.941814,29.68857,0,0,40935.383
1828,2015-01-03 00:00:00+00:00,28.3,23.0,25.135414,33.767944,27.068426,29.798439,0,0,40947.508
1829,2015-01-04 00:00:00+00:00,28.2,22.0,25.070833,33.30095,25.550638,29.178001,0,0,40960.668
1830,2015-01-05 00:00:00+00:00,28.25,21.85,24.84375,31.812222,25.600037,28.22576,0,0,40974.832
1831,2015-01-06 00:00:00+00:00,27.5,21.4,24.543753,31.45773,25.000319,28.365602,0,0,40989.98
1832,2015-01-07 00:00:00+00:00,27.9,20.9,24.387499,32.116703,24.250257,27.916483,0,0,41006.074
1833,2015-01-08 00:00:00+00:00,27.6,21.4,24.55208,31.252476,25.18948,28.189789,0,0,41023.09
1834,2015-01-09 00:00:00+00:00,26.6,19.2,23.541666,29.468376,21.101046,25.870497,0,0,41040.992
1835,2015-01-10 00:00:00+00:00,26.75,18.3,23.193748,28.29546,20.043207,24.229723,0,0,41059.754
1836,2015-01-11 00:00:00+00:00,26.3,19.95,23.191666,26.106575,21.363644,23.5576,0,0,41079.348
1837,2015-01-12 00:00:00+00:00,26.6,20.0,23.1875,26.601023,20.152077,23.117609,0,0,41099.734
1838,2015-01-13 00:00:00+00:00,26.95,19.55,23.137499,27.90931,19.817194,23.677353,0,0,41120.895
1839,2015-01-14 00:00:00+00:00,26.55,19.45,23.014585,27.762974,21.192106,23.741594,0,0,41142.8
1840,2015-01-15 00:00:00+00:00,27.55,19.2,23.804163,30.255737,20.871778,25.768402,0,0,41165.41
1841,2015-01-16 00:00:00+00:00,27.35,21.75,24.331251,29.128975,24.261913,26.306313,0,0,41188.707
1842,2015-01-17 00:00:00+00:00,27.85,21.05,24.33333,29.416595,23.251959,25.766298,0,0,41212.66
1843,2015-01-18 00:00:00+00:00,27.5,21.3,24.018753,29.234314,22.372475,25.198034,0,0,41237.23
1844,2015-01-19 00:00:00+00:00,27.3,20.95,23.852081,28.483284,21.69816,24.91009,0,0,41262.4
1845,2015-01-20 00:00:00+00:00,27.3,20.7,23.847916,28.513409,21.401215,24.333878,0,0,41288.195
1846,2015-01-21 00:00:00+00:00,26.95,20.9,23.454165,28.187809,21.417109,24.125013,0,0,41314.883
1847,2015-01-22 00:00:00+00:00,26.65,21.7,24.087502,29.62305,23.548012,26.382307,0,0,41342.484
1848,2015-01-23 00:00:00+00:00,27.05,22.35,24.516668,30.16956,25.508831,27.142761,0,0,41370.953
1849,2015-01-24 00:00:00+00:00,27.05,21.2,24.262499,29.962639,22.977816,26.271057,0,0,41400.234
1850,2015-01-25 00:00:00+00:00,26.7,21.2,23.881248,27.80474,22.861012,24.804392,0,0,41430.293
1851,2015-01-26 00:00:00+00:00,27.05,21.7,24.28125,27.164217,22.791355,25.074823,0,0,41461.082
1852,2015-01-27 00:00:00+00:00,26.7,22.2,24.239584,26.599203,23.582653,24.913733,0,0,41492.555
1853,2015-01-28 00:00:00+00:00,27.05,21.85,24.331247,27.6267,23.606499,25.643053,0,0,41524.67
1854,2015-01-29 00:00:00+00:00,27.6,22.0,24.724997,29.335949,24.346987,26.337662,0,0,41557.387
1855,2015-01-30 00:00:00+00:00,27.95,21.45,24.654165,29.901993,23.286642,26.225863,0,0,41590.66
1856,2015-01-31 00:00:00+00:00,27.95,21.2,24.550001,30.363823,22.987257,26.178263,0,0,41624.45
1857,2015-02-01 00:00:00+00:00,27.85,21.35,24.70208,28.995663,23.557508,26.392332,0,0,41658.715
1858,2015-02-02 00:00:00+00:00,27.8,21.85,24.695833,29.8218,23.39618,25.825317,0,0,41693.414
1859,2015-02-03 00:00:00+00:00,27.95,22.5,24.910414,28.772408,23.631332,25.566275,0,0,41728.504
1860,2015-02-04 00:00:00+00:00,27.8,21.8,24.489584,28.995003,23.836655,25.570295,0,0,41763.953
1861,2015-02-05 00:00:00+00:00,28.3,21.35,24.470835,30.398148,23.600298,26.224907,0,0,41799.72
1862,2015-02-06 00:00:00+00:00,28.4,20.95,24.504166,31.076698,23.62739,26.670557,0,0,41835.754
1863,2015-02-07 00:00:00+00:00,28.3,20.2,24.358332,30.6212,22.657976,26.241537,0,0,41872.035
1864,2015-02-08 00:00:00+00:00,28.4,21.3,24.579163,30.753109,23.9071,26.181992,0,0,41908.52
1865,2015-02-09 00:00:00+00:00,28.1,22.25,24.641665,29.655632,23.50288,25.567612,0,0,41945.227
1866,2015-02-10 00:00:00+00:00,28.1,21.55,24.627085,28.710503,23.424694,25.496763,0,0,41982.516
1867,2015-02-11 00:00:00+00:00,27.25,21.6,24.83333,29.346344,24.204424,26.951925,0,0,42020.4
1868,2015-02-12 00:00:00+00:00,29.05,22.35,25.306246,31.7305,25.084133,27.435127,0,0,42058.832
1869,2015-02-13 00:00:00+00:00,29.95,19.65,24.85417,33.87355,22.323137,27.76956,0,0,42097.785
1870,2015-02-14 00:00:00+00:00,30.65,19.3,24.766668,34.443317,21.80262,27.587029,0,0,42137.215
1871,2015-02-15 00:00:00+00:00,31.35,21.25,25.4125,34.482513,23.910204,28.126465,0,0,42177.074
1872,2015-02-16 00:00:00+00:00,30.55,19.75,24.943754,34.075874,22.97218,28.03372,0,0,42217.324
1873,2015-02-17 00:00:00+00:00,30.6,20.0,24.672918,34.151043,23.247232,27.419214,0,0,42257.926
1874,2015-02-18 00:00:00+00:00,30.15,20.15,24.777086,32.375233,22.88262,26.87253,0,0,42298.85
1875,2015-02-19 00:00:00+00:00,30.2,20.3,24.791664,32.772232,22.499111,26.89491,0,0,42340.047
1876,2015-02-20 00:00:00+00:00,29.3,20.85,24.52083,32.35574,23.301619,26.925982,0,0,42381.48
1877,2015-02-21 00:00:00+00:00,29.4,20.45,24.627083,32.312233,23.262476,26.993631,0,0,42423.117
1878,2015-02-22 00:00:00+00:00,30.15,20.45,24.793749,32.617443,23.595217,27.203386,0,0,42464.92
1879,2015-02-23 00:00:00+00:00,30.05,19.6,24.310411,32.971962,22.71503,26.822418,0,0,42506.85
1880,2015-02-24 00:00:00+00:00,30.5,19.5,24.687498,33.46727,22.346746,27.367052,0,0,42548.88
1881,2015-02-25 00:00:00+00:00,30.6,18.7,24.539583,32.665405,21.364332,26.746338,0,0,42590.96
1882,2015-02-26 00:00:00+00:00,30.6,20.3,25.885416,34.213634,23.463554,28.949446,0,0,42633.062
1883,2015-02-27 00:00:00+00:00,30.5,22.9,26.843752,33.771194,26.982105,30.108313,0,0,42675.152
1884,2015-02-28 00:00:00+00:00,29.45,24.2,26.752083,32.260822,27.669228,29.523682,0,0,42717.19
1885,2015-03-01 00:00:00+00:00,30.05,24.4,26.995832,32.532608,27.551723,29.403688,0,0,42759.21
1886,2015-03-02 00:00:00+00:00,29.9,23.8,26.65,32.926315,27.923073,29.701197,0,0,42801.547
1887,2015-03-03 00:00:00+00:00,31.5,23.8,27.183334,36.340508,28.514225,31.10069,0,0,42844.223
1888,2015-03-04 00:00:00+00:00,32.05,24.35,27.808334,36.4209,28.445751,31.344622,0,0,42887.21
1889,2015-03-05 00:00:00+00:00,31.85,24.5,27.785418,36.72144,29.449955,31.987778,0,0,42930.48
1890,2015-03-06 00:00:00+00:00,31.7,24.9,27.631254,36.582275,29.917778,31.976631,0,0,42973.992
1891,2015-03-07 00:00:00+00:00,31.3,24.2,27.227083,35.464214,28.493824,31.11003,0,0,43017.71
1892,2015-03-08 00:00:00+00:00,31.25,24.0,27.10833,35.38858,28.657047,30.873579,0,0,43061.62
1893,2015-03-09 00:00:00+00:00,30.7,22.95,26.916672,34.556755,27.14337,30.65024,0,0,43105.676
1894,2015-03-10 00:00:00+00:00,30.6,22.45,26.17708,32.87515,25.74164,28.834862,0,0,43149.85
1895,2015-03-11 00:00:00+00:00,30.6,22.3,26.868752,33.642696,25.732895,29.198751,0,0,43194.113
1896,2015-03-12 00:00:00+00:00,31.1,24.35,27.466667,33.95829,28.095474,30.268167,0,0,43238.43
1897,2015-03-13 00:00:00+00:00,31.55,23.65,27.133333,35.34418,27.36127,30.525057,0,0,43282.773
1898,2015-03-14 00:00:00+00:00,31.5,23.55,27.116663,34.67247,27.203693,29.864382,0,0,43327.11
1899,2015-03-15 00:00:00+00:00,31.5,22.35,26.868752,34.893616,26.17123,30.0326,0,0,43371.406
1900,2015-03-16 00:00:00+00:00,31.85,21.9,26.520836,35.37382,25.961582,29.832174,0,0,43415.637
1901,2015-03-17 00:00:00+00:00,31.95,21.4,26.002085,35.717773,25.282526,29.49971,0,0,43459.77
1902,2015-03-18 00:00:00+00:00,34.1,22.1,27.049997,36.67116,25.4404,29.910295,0,0,43503.773
1903,2015-03-19 00:00:00+00:00,33.5,22.3,27.154165,37.218918,25.862156,30.69655,0,0,43547.613
1904,2015-03-20 00:00:00+00:00,32.1,21.75,26.725004,36.32419,25.837877,30.505861,0,0,43591.266
1905,2015-03-21 00:00:00+00:00,33.65,22.35,27.13125,37.1961,26.17911,30.727663,0,0,43634.742
1906,2015-03-22 00:00:00+00:00,34.8,22.2,28.095833,37.837708,25.575838,31.567217,0,0,43678.367
1907,2015-03-23 00:00:00+00:00,34.1,23.9,28.252085,38.151165,27.993744,32.096436,0,0,43722.168
1908,2015-03-24 00:00:00+00:00,33.8,23.9,27.997915,38.05568,27.850822,31.843384,0,0,43766.105
1909,2015-03-25 00:00:00+00:00,32.7,24.35,27.841665,36.45594,28.612267,31.429354,0,0,43810.16
1910,2015-03-26 00:00:00+00:00,31.9,24.7,27.831255,35.718624,28.64312,31.430315,0,0,43854.305
1911,2015-03-27 00:00:00+00:00,32.05,24.45,27.983335,36.104828,28.92202,31.717737,0,0,43898.504
1912,2015-03-28 00:00:00+00:00,33.4,24.25,28.558332,37.711445,29.186687,32.58621,0,0,43942.734
1913,2015-03-29 00:00:00+00:00,33.1,25.3,28.6875,37.371246,30.081879,32.64959,0,0,43986.965
1914,2015-03-30 00:00:00+00:00,33.1,26.05,29.09583,37.01722,30.719357,33.10014,0,0,44031.168
1915,2015-03-31 00:00:00+00:00,32.95,26.2,29.074999,37.565273,31.339169,33.349106,0,0,44075.312
1916,2015-04-01 00:00:00+00:00,32.95,26.2,29.145834,37.289005,31.065578,33.373966,0,0,44119.38
1917,2015-04-02 00:00:00+00:00,34.65,26.45,29.55625,38.38339,30.616852,33.269787,0,0,44163.32
1918,2015-04-03 00:00:00+00:00,36.6,26.3,30.52917,41.147007,30.20478,34.497692,0,0,44207.12
1919,2015-04-04 00:00:00+00:00,36.5,27.3,30.614584,41.143185,31.695053,34.567078,0,0,44250.746
1920,2015-04-05 00:00:00+00:00,35.5,26.85,30.172918,39.491196,31.1646,34.119896,0,0,44294.164
1921,2015-04-06 00:00:00+00:00,34.85,26.65,29.733335,37.911446,30.677998,32.957508,0,0,44337.348
1922,2015-04-07 00:00:00+00:00,34.65,26.65,29.816668,38.770493,30.776466,33.77192,0,0,44380.258
1923,2015-04-08 00:00:00+00:00,32.65,26.7,29.175003,36.45294,31.653522,33.288784,0,0,44422.87
1924,2015-04-09 00:00:00+00:00,33.05,26.35,29.110418,37.88489,30.856472,33.35533,0,0,44465.156
1925,2015-04-10 00:00:00+00:00,34.05,25.7,29.16458,38.44867,29.828224,32.929928,0,0,44507.13
1926,2015-04-11 00:00:00+00:00,34.75,25.5,29.179167,37.961964,29.672642,32.336433,0,0,44549.09
1927,2015-04-12 00:00:00+00:00,33.45,25.85,29.239584,37.57818,30.022305,32.576843,0,0,44591.062
1928,2015-04-13 00:00:00+00:00,31.95,25.05,28.18125,34.33296,28.60426,31.387451,0,0,44633.02
1929,2015-04-14 00:00:00+00:00,33.35,23.2,28.081251,36.85242,27.15725,31.389633,0,0,44674.93
1930,2015-04-15 00:00:00+00:00,29.15,22.85,25.993752,33.65358,26.524984,30.21787,0,0,44716.766
1931,2015-04-16 00:00:00+00:00,31.35,24.45,27.466665,38.298252,30.083729,32.44282,0,0,44758.496
1932,2015-04-17 00:00:00+00:00,31.9,25.1,28.252085,38.16826,30.201237,33.042316,0,0,44800.094
1933,2015-04-18 00:00:00+00:00,33.05,24.7,28.577082,39.12366,29.574352,33.24423,0,0,44841.523
1934,2015-04-19 00:00:00+00:00,33.15,24.55,29.022919,38.196087,29.94209,33.44826,0,0,44882.75
1935,2015-04-20 00:00:00+00:00,32.85,25.9,29.233335,38.043217,31.135242,33.861973,0,0,44923.758
1936,2015-04-21 00:00:00+00:00,33.0,25.6,28.889582,38.511017,30.104328,33.272274,0,0,44964.496
1937,2015-04-22 00:00:00+00:00,34.3,26.45,30.054169,39.131214,31.364632,34.07458,0,0,45004.95
1938,2015-04-23 00:00:00+00:00,35.9,27.65,30.897917,41.032036,31.80891,35.014023,0,0,45045.066
1939,2015-04-24 00:00:00+00:00,35.5,25.45,30.314583,40.43445,29.631042,34.96032,0,0,45084.83
1940,2015-04-25 00:00:00+00:00,33.75,25.55,29.17708,38.42443,28.97908,33.21214,0,0,45124.195
1941,2015-04-26 00:00:00+00:00,32.95,27.15,29.374998,37.501736,31.796555,33.80536,0,0,45163.13
1942,2015-04-27 00:00:00+00:00,33.15,26.2,28.97917,38.194008,31.155544,33.73837,0,0,45201.598
1943,2015-04-28 00:00:00+00:00,34.9,26.05,29.854164,38.91986,31.022118,33.84559,0,0,45239.57
1944,2015-04-29 00:00:00+00:00,35.7,26.8,30.245832,39.69567,30.927784,33.97319,0,0,45277.0
1945,2015-04-30 00:00:00+00:00,35.9,27.1,30.612497,40.84635,31.017609,34.49187,0,0,45313.906
1946,2015-05-01 00:00:00+00:00,36.7,27.6,30.924997,41.556313,31.367146,35.06406,0,0,45350.574
1947,2015-05-02 00:00:00+00:00,36.35,27.65,30.85417,40.779243,31.338829,34.85821,0,0,45387.016
1948,2015-05-03 00:00:00+00:00,35.3,27.25,30.518747,40.27154,32.40918,35.058743,0,0,45423.21
1949,2015-05-04 00:00:00+00:00,34.0,27.2,29.954165,38.045334,32.78746,34.42437,0,0,45459.125
1950,2015-05-05 00:00:00+00:00,33.35,26.9,29.73958,38.31594,32.791206,34.673096,0,0,45494.727
1951,2015-05-06 00:00:00+00:00,34.2,26.8,29.991667,38.816868,32.624344,34.614986,0,0,45529.984
1952,2015-05-07 00:00:00+00:00,35.05,27.45,30.393751,40.425507,33.320335,35.41753,0,0,45564.863
1953,2015-05-08 00:00:00+00:00,36.2,27.45,31.05625,41.655575,33.240295,35.95921,0,0,45599.332
1954,2015-05-09 00:00:00+00:00,36.1,27.95,31.252085,40.22811,33.666218,35.722576,0,0,45633.363
1955,2015-05-10 00:00:00+00:00,34.7,28.45,30.979166,38.919224,33.812294,35.712982,0,0,45666.918
1956,2015-05-11 00:00:00+00:00,32.8,27.95,29.97917,36.72427,33.03635,34.50372,0,0,45699.965
1957,2015-05-12 00:00:00+00:00,34.85,26.8,30.583328,40.75529,31.824982,35.501984,0,0,45732.465
1958,2015-05-13 00:00:00+00:00,32.25,26.05,27.887499,37.76001,31.347233,33.200138,0,0,45764.387
1959,2015-05-14 00:00:00+00:00,29.95,25.95,27.327082,34.05076,30.969223,32.46329,0,0,45795.695
1960,2015-05-15 00:00:00+00:00,31.35,26.0,28.404165,37.335182,31.155315,33.890884,0,0,45826.355
1961,2015-05-16 00:00:00+00:00,31.3,26.3,27.87292,36.85529,30.78587,32.748066,0,0,45856.324
1962,2015-05-17 00:00:00+00:00,31.45,26.1,27.920832,37.360916,30.783928,32.656418,0,0,45885.57
1963,2015-05-18 00:00:00+00:00,34.0,26.05,30.158333,39.3123,30.53667,34.542,0,0,45914.062
1964,2015-05-19 00:00:00+00:00,35.95,27.2,31.33542,41.3699,31.028515,35.47173,0,0,45941.75
1965,2015-05-20 00:00:00+00:00,36.55,27.6,31.810415,42.845848,31.310898,36.089825,0,0,45968.645
1966,2015-05-21 00:00:00+00:00,38.05,28.85,33.172916,42.879528,31.988705,36.734165,0,0,45994.97
1967,2015-05-22 00:00:00+00:00,37.95,29.75,33.283333,42.354916,32.18883,36.564816,0,0,46020.746
1968,2015-05-23 00:00:00+00:00,38.55,29.9,33.55833,43.44734,32.802544,36.776905,0,0,46045.945
1969,2015-05-24 00:00:00+00:00,39.3,30.05,33.8,44.26253,32.76385,37.07378,0,0,46070.543
1970,2015-05-25 00:00:00+00:00,40.0,29.95,33.82083,44.707855,31.986423,37.033337,0,0,46094.516
1971,2015-05-26 00:00:00+00:00,38.95,29.7,33.58542,42.9957,31.693626,36.563423,0,0,46117.836
1972,2015-05-27 00:00:00+00:00,38.95,27.15,32.500004,43.597427,29.377357,34.996185,0,0,46140.48
1973,2015-05-28 00:00:00+00:00,37.35,27.4,32.406254,42.926743,30.26514,36.15643,0,0,46162.42
1974,2015-05-29 00:00:00+00:00,37.5,28.55,32.368748,42.91331,31.395416,36.55353,0,0,46183.64
1975,2015-05-30 00:00:00+00:00,36.8,28.45,31.639582,43.013607,32.627277,36.072983,0,0,46204.098
1976,2015-05-31 00:00:00+00:00,36.85,28.45,31.641668,42.025803,32.771828,35.988213,0,0,46223.785
1977,2015-06-01 00:00:00+00:00,33.95,27.6,29.779165,39.556915,32.479355,34.947773,0,0,46242.66
1978,2015-06-02 00:00:00+00:00,35.1,27.8,30.474998,42.086483,32.68717,35.821728,0,0,46260.707
1979,2015-06-03 00:00:00+00:00,33.8,27.8,30.329165,40.12204,32.368713,34.933064,0,0,46277.9
1980,2015-06-04 00:00:00+00:00,34.35,27.9,30.477083,39.916924,32.141994,34.86901,0,0,46294.21
1981,2015-06-05 00:00:00+00:00,35.8,27.7,30.758333,41.2463,31.894157,35.22987,0,0,46309.61
1982,2015-06-06 00:00:00+00:00,34.65,27.65,30.731249,40.188286,32.239006,35.612347,0,0,46324.07
